record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_39125321_AUTO1,PMID_39125321,green tea,tea infusion,multiple component groups,,metabolic improvement,metabolic syndrome-related improvement,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,metabolic syndrome phenotype,Calcium- and Sodium-Rich Food Intake among Koreans with and without Metabolic Syndrome: Cross-Sectional Analysis of the Korean Genome and Epidemiology Study.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=metabolic improvement.
PMID_39050670_AUTO1,PMID_39050670,unspecified tea,tea infusion,multiple component groups,,neuroprotection,cognition or neural-protection-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,mixed,,,,,needs manual extraction,,,cognition or neural phenotype,Causal relationships involving brain imaging-derived phenotypes based on UKB imaging cohort: a review of Mendelian randomization studies.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_39047823_AUTO1,PMID_39047823,unspecified tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,microbiota-associated mechanism; barrier-related mechanism; bile-acid-associated mechanism,taxa as reported,bile-acid-related metabolites,microbiota-related host phenotype,Phenanthrene-induced hyperuricemia with intestinal barrier damage and the protective role of theabrownin: Modulation by gut microbiota-mediated bile acid metabolism.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39033639_AUTO1,PMID_39033639,green tea,tea extract,catechins,,other,candidate endpoint from title,unspecified,,review synthesis,needs manual extraction,positive,,,,,,,,,Unraveling anti-aging mystery of green tea in C. elegans: Chemical truth and multiple mechanisms.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_39014963_AUTO1,PMID_39014963,unspecified tea,tea extract,whole extract,,cardiovascular protection,cardiovascular or mortality-related outcome,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,,other extraction,,,neuroprotection-related mechanism,,,,"Acute, dose-response effects of guayusa leaf extract on mood, cognitive and motor-cognitive performance, and blood pressure, heart rate, and ventricular repolarization.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_38938012_AUTO1,PMID_38938012,unspecified tea,tea infusion,whole extract,,cardiovascular protection,cardiovascular or mortality-related outcome,meta-analysis,evidence_synthesis,human prospective cohorts,needs manual extraction,positive,,other extraction,,,,,,,Tea consumption and risk of all-cause cardiovascular disease and cancer mortality: a meta-analysis of thirty-eight prospective cohort data sets,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_38936303_AUTO1,PMID_38936303,green tea,purified component,catechins,,other,candidate endpoint from title,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,,,,,,,,,Epigallocatechin gallate alleviates non-alcoholic fatty liver disease through the inhibition of the expression and activity of Dipeptide kinase 4.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_38897845_AUTO1,PMID_38897845,unspecified tea,tea infusion,multiple component groups,,other,candidate endpoint from title,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,The Beverage Quality Index and risk of cardiometabolic outcomes after a myocardial infarction: A prospective analysis in the Alpha Omega Cohort.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_38878905_AUTO1,PMID_38878905,green tea,tea extract,whole extract,,anti-obesity,obesity-related phenotype,meta-analysis,evidence_synthesis,human randomized trials,needs manual extraction,mixed,,other extraction,,,needs manual extraction,,,obesity-related phenotype,Clinical effects of Hibiscus sabdariffa Linn. on obesity treatment: A systematic review and meta-analysis of randomized controlled trials.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_38852447_AUTO1,PMID_38852447,green tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Alleviation of lipid metabolic dysfunction through regulation of intestinal bacteriophages and bacteria by green tea polyphenols in Ob/Ob mice.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_38848972_AUTO1,PMID_38848972,dark tea,tea extract,catechins,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Combining bioinformatics and multiomics strategies to investigate the key microbiota and active components of Liupao tea ameliorating hyperlipidemia.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_38820660_AUTO1,PMID_38820660,unspecified tea,purified component,catechins,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,The potential of EGCG in modulating the oral-gut axis microbiota for treating inflammatory bowel disease.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_38781878_AUTO1,PMID_38781878,unspecified tea,tea leaf,multiple component groups,,antioxidant,oxidative stress or antioxidant-status outcome,unspecified,,review synthesis,needs manual extraction,positive,processing category contrast,,,,needs manual extraction,,,oxidative stress phenotype,Environmental prospective of valorizing corn processing effluent to produce ferulic acid grafted chitosan polymer.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_38778685_AUTO1,PMID_38778685,unspecified tea,tea infusion,multiple component groups,,anti-obesity,obesity-related phenotype,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,[Epidemiological characteristics of early-onset colorectal cancer: a prospective cohort study from a single center].,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_38778045_AUTO1,PMID_38778045,green tea,tea infusion,multiple component groups,,anti-obesity,obesity-related phenotype,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,Higher habitual intakes of flavonoids and flavonoid-rich foods are associated with a lower incidence of type 2 diabetes in the UK Biobank cohort.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_38757229_AUTO1,PMID_38757229,green tea,purified component,mixed polyphenols,,anti-obesity,obesity-related phenotype,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,Altered proteome profiles related to visceral adiposity may mediate the favorable effect of green Mediterranean diet: the DIRECT-PLUS trial.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_38745671_AUTO1,PMID_38745671,green tea,tea extract,mixed polyphenols,,anti-inflammatory,inflammation-related outcome,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,other extraction,,,inflammation-related mechanism; oxidative-stress-related mechanism; MAPKs/MMP-9 signaling,,,inflammation phenotype,Green tea extract suppresses airway inflammation via oxidative stress-driven MAPKs/MMP-9 signaling in asthmatic mice and human airway epithelial cells,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_38745671_AUTO2,PMID_38745671,green tea,tea extract,mixed polyphenols,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,other extraction,,,inflammation-related mechanism; oxidative-stress-related mechanism; MAPKs/MMP-9 signaling,,,oxidative stress phenotype,Green tea extract suppresses airway inflammation via oxidative stress-driven MAPKs/MMP-9 signaling in asthmatic mice and human airway epithelial cells,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_38745351_AUTO1,PMID_38745351,oolong tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,microbiota-associated mechanism; neuroprotection-related mechanism,taxa as reported,,microbiota-related host phenotype,Gut Microbiota Mediate the Neuroprotective Effect of Oolong Tea Polyphenols in Cognitive Impairment Induced by Circadian Rhythm Disorder,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_38745351_AUTO2,PMID_38745351,oolong tea,purified component,mixed polyphenols,,neuroprotection,cognition or neural-protection-related outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,microbiota-associated mechanism; neuroprotection-related mechanism,taxa as reported,,cognition or neural phenotype,Gut Microbiota Mediate the Neuroprotective Effect of Oolong Tea Polyphenols in Cognitive Impairment Induced by Circadian Rhythm Disorder,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
