paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_39420779,PubMed,Food group intakes and high-sensitivity C-reactive protein among community-dwelling Japanese adults: a cross-sectional study.,Matsunaga T; Wakai K; Imaeda N; Goto C; Tamada Y; Kato Y; Kubo Y; Okada R; Nagayoshi M; Tamura T; Hishida A; Ikezaki H; Otonari J; Takashima N; Miyagawa N; Matsuo K; Japan Multi-Institutional Collaborative Cohort (J-MICC) Study Group,Public health nutrition,2024,10.1017/S1368980024001599,39420779,cohort study,green tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39405832,PubMed,"Substituting ethoxyquin with tea polyphenols and propyl gallate enhanced feed oxidative stability, broiler hepatic antioxidant capacity and gut health.",Xiao Y; Gao X; Yuan J,Poultry science,2024,10.1016/j.psj.2024.104368,39405832,animal study,unspecified tea,purified component,tea polysaccharides,anti-inflammatory,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39391512,PubMed,Food systems for long-term spaceflight: Understanding the role of non-nutrient polyphenols in astronauts' health.,Zhao M,Heliyon,2024,10.1016/j.heliyon.2024.e37452,39391512,systematic review,unspecified tea,tea extract,mixed polyphenols,neuroprotection,no,yes,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39350601,PubMed,Does green tea catechin enhance weight-loss effect of exercise training in overweight and obese individuals? a systematic review and meta-analysis of randomized trials.,Gholami F; Antonio J; Iranpour M; Curtis J; Pereira F,Journal of the International Society of Sports Nutrition,2024,10.1080/15502783.2024.2411029,39350601,meta-analysis,green tea,purified component,catechins,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39339787,PubMed,Green Tea Kombucha Impacts Inflammation and Salivary Microbiota in Individuals with Excess Body Weight: A Randomized Controlled Trial.,Fraiz GM; Bonifácio DB; Lacerda UV; Cardoso RR; Corich V; Giacomini A; Martino HSD; Echeverría SE; Barros FAR; Milagro FI; Bressan J,Nutrients,2024,10.3390/nu16183186,39339787,randomized controlled trial,green tea,fermented beverage,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39274868,PubMed,Effects of Differently Processed Tea on the Gut Microbiota,Zhao Z et al.,Molecules,2024,10.3390/molecules29174020,39274868,systematic review,unspecified tea,tea infusion,multiple component groups,gut microbiota modulation,yes,no,yes,include,,Bridge review
PMID_39256541,PubMed,"Prevalence and determinants of obesity and its association with upper gastrointestinal diseases in people aged 40-69 years in Yangzhong, southeast China.",Feng X; Zhu J; Hua Z; Yao S; Yin H; Shi Q; Zhou J,Scientific reports,2024,10.1038/s41598-024-72313-2,39256541,cohort study,unspecified tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39255891,PubMed,Tea (Camellia sinensis L.) flower polysaccharide attenuates metabolic syndrome in high-fat diet induced mice in association with modulation of gut microbiota,Chen D et al.,International Journal of Biological Macromolecules,2024,10.1016/j.ijbiomac.2024.135340,39255891,animal study,unspecified tea,purified component,tea polysaccharides,metabolic improvement,no,no,yes,include,,Primary metabolic syndrome paper
PMID_39222688,PubMed,"Flavonoid intakes, chronic obstructive pulmonary disease, adult asthma, and lung function: a cohort study in the UK Biobank.",Bondonno NP; Parmenter BH; Thompson AS; Jennings A; Murray K; Rasmussen DB; Tresserra-Rimbau A; Kühn T; Cassidy A,The American journal of clinical nutrition,2024,10.1016/j.ajcnut.2024.08.032,39222688,cohort study,unspecified tea,purified component,theaflavins,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39153277,PubMed,Yellow tea polysaccharides protect against non-alcoholic fatty liver disease via regulation of gut microbiota and bile acid metabolism in mice,Huang Y et al.,Phytomedicine,2024,10.1016/j.phymed.2024.155919,39153277,animal study,unspecified tea,purified component,tea polysaccharides,metabolic improvement,no,no,yes,include,,NAFLD mechanism paper
PMID_39153160,PubMed,Blended Tea Ameliorates T2DM via Modulation of Gut Microflora.,Liu S; Dai X; Zhao J; Zhang X; Zhu M; Wang K; Fu D,"Plant foods for human nutrition (Dordrecht, Netherlands)",2024,10.1007/s11130-024-01222-6,39153160,animal study,unspecified tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39125321,PubMed,Calcium- and Sodium-Rich Food Intake among Koreans with and without Metabolic Syndrome: Cross-Sectional Analysis of the Korean Genome and Epidemiology Study.,Choi B; Kim J; Kim Y; Shin J; Lee SA,Nutrients,2024,10.3390/nu16152439,39125321,cohort study,green tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39050670,PubMed,Causal relationships involving brain imaging-derived phenotypes based on UKB imaging cohort: a review of Mendelian randomization studies.,Wang M; Wang Z; Wang Y; Zhou Q; Wang J,Frontiers in neuroscience,2024,10.3389/fnins.2024.1436223,39050670,systematic review,unspecified tea,tea infusion,multiple component groups,neuroprotection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39047823,PubMed,Phenanthrene-induced hyperuricemia with intestinal barrier damage and the protective role of theabrownin: Modulation by gut microbiota-mediated bile acid metabolism.,Liu C; Ruan F; Chen Z; Han J; Ding X; Han C; Ye L; Yang C; Yu Y; Zuo Z; He C,The Science of the total environment,2024,10.1016/j.scitotenv.2024.174923,39047823,animal study,unspecified tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39033639,PubMed,Unraveling anti-aging mystery of green tea in C. elegans: Chemical truth and multiple mechanisms.,Ke JP; Li JY; Yang Z; Wu HY; Yu JY; Yang Y; Chen CH; Zhou P; Hua F; Wang W; Hu F; Chu GX; Wan XC; Bao GH,Food chemistry,2024,10.1016/j.foodchem.2024.140510,39033639,unspecified,green tea,tea extract,catechins,other,no,yes,yes,maybe,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39014963,PubMed,"Acute, dose-response effects of guayusa leaf extract on mood, cognitive and motor-cognitive performance, and blood pressure, heart rate, and ventricular repolarization.",Helwig NJ; Schwager LE; Berry AC; Zucker AC; Venenga JS; Sterbenz SC; Jenkins NDM,Journal of the International Society of Sports Nutrition,2024,10.1080/15502783.2024.2379424,39014963,randomized controlled trial,unspecified tea,tea extract,whole extract,cardiovascular protection,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38938012,PubMed,Tea consumption and risk of all-cause cardiovascular disease and cancer mortality: a meta-analysis of thirty-eight prospective cohort data sets,Kim Y et al.,Epidemiology and Health,2024,10.4178/epih.e2024056,38938012,meta-analysis,unspecified tea,tea infusion,whole extract,cardiovascular protection,no,no,no,include,,Human evidence anchor
PMID_38936303,PubMed,Epigallocatechin gallate alleviates non-alcoholic fatty liver disease through the inhibition of the expression and activity of Dipeptide kinase 4.,Yang M; Yan R; Sha R; Wang X; Zhou S; Li B; Zheng Q; Cao Y,"Clinical nutrition (Edinburgh, Scotland)",2024,10.1016/j.clnu.2024.06.018,38936303,randomized controlled trial,green tea,purified component,catechins,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38897845,PubMed,The Beverage Quality Index and risk of cardiometabolic outcomes after a myocardial infarction: A prospective analysis in the Alpha Omega Cohort.,Jacobo Cejudo MG; van Laarhoven R; Voortman T; Geleijnse JM,"Nutrition, metabolism, and cardiovascular diseases : NMCD",2024,10.1016/j.numecd.2024.05.013,38897845,cohort study,unspecified tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38878905,PubMed,Clinical effects of Hibiscus sabdariffa Linn. on obesity treatment: A systematic review and meta-analysis of randomized controlled trials.,Dilokthornsakul P; Rattanachaisit N; Thimkorn P; Pongpattanawut S; Dilokthornsakul W; Dhippayom T,Complementary therapies in medicine,2024,10.1016/j.ctim.2024.103063,38878905,meta-analysis,green tea,tea extract,whole extract,anti-obesity,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38852447,PubMed,Alleviation of lipid metabolic dysfunction through regulation of intestinal bacteriophages and bacteria by green tea polyphenols in Ob/Ob mice.,Dong S; Wu S; Li L; Hao F; Wu J; Liao Z; Wang J; Zhong R; Wei H; Fang X,Food chemistry,2024,10.1016/j.foodchem.2024.139988,38852447,animal study,green tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_38852441,PubMed,"Combinative effect of pulsed-light irradiation and solid-state fermentation on ginkgolic acids, ginkgols, ginkgolides, bilobalide, flavonoids, product quality and sensory assessment of Ginkgo biloba dark tea.",Boateng ID; Li F; Yang XM; Guo D,Food chemistry,2024,10.1016/j.foodchem.2024.139979,38852441,plant/agronomy study,dark tea,unspecified material,multiple component groups,antioxidant,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38848972,PubMed,Combining bioinformatics and multiomics strategies to investigate the key microbiota and active components of Liupao tea ameliorating hyperlipidemia.,Zhou H; Wang X; She Z; Huang L; Wei H; Yang S; Wei Z; Chen H; Yang B; Hu Z; Feng X; Zhu P; Li Z; Shen J; Liu H; Dong H; Chen G; Zhang Q,Journal of ethnopharmacology,2024,10.1016/j.jep.2024.118438,38848972,animal study,dark tea,tea extract,catechins,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_38820660,PubMed,The potential of EGCG in modulating the oral-gut axis microbiota for treating inflammatory bowel disease.,Ge J; Li M; Yao J; Guo J; Li X; Li G; Han X; Li Z; Liu M; Zhao J,Phytomedicine : international journal of phytotherapy and phytopharmacology,2024,10.1016/j.phymed.2024.155643,38820660,systematic review,unspecified tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38781878,PubMed,Environmental prospective of valorizing corn processing effluent to produce ferulic acid grafted chitosan polymer.,Arias A; Torres E; García-Zamora JL; Pacheco-Aguirre FM; Feijoo G; Moreira MT,Journal of environmental management,2024,10.1016/j.jenvman.2024.121210,38781878,unspecified,unspecified tea,tea leaf,multiple component groups,antioxidant,yes,no,no,maybe,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38778685,PubMed,[Epidemiological characteristics of early-onset colorectal cancer: a prospective cohort study from a single center].,Jin T; Zhu YS; Liu CC; Xu X; Lu W; Xiao Q; Ding KF; Zheng S,Zhonghua wei chang wai ke za zhi = Chinese journal of gastrointestinal surgery,2024,10.3760/cma.j.cn441530-20240222-00069,38778685,cohort study,unspecified tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38778045,PubMed,Higher habitual intakes of flavonoids and flavonoid-rich foods are associated with a lower incidence of type 2 diabetes in the UK Biobank cohort.,Thompson AS; Jennings A; Bondonno NP; Tresserra-Rimbau A; Parmenter BH; Hill C; Perez-Cornago A; Kühn T; Cassidy A,Nutrition & diabetes,2024,10.1038/s41387-024-00288-0,38778045,cohort study,green tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38757229,PubMed,Altered proteome profiles related to visceral adiposity may mediate the favorable effect of green Mediterranean diet: the DIRECT-PLUS trial.,Zelicha H; Kaplan A; Yaskolka Meir A; Rinott E; Tsaban G; Blüher M; Klöting N; Ceglarek U; Isermann B; Stumvoll M; Chassidim Y; Shelef I; Hu FB; Shai I,"Obesity (Silver Spring, Md.)",2024,10.1002/oby.24036,38757229,randomized controlled trial,green tea,purified component,mixed polyphenols,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38745671,PubMed,Green tea extract suppresses airway inflammation via oxidative stress-driven MAPKs/MMP-9 signaling in asthmatic mice and human airway epithelial cells,Kim JW et al.,Frontiers in Immunology,2024,10.3389/fimmu.2024.1362404,38745671,animal study,green tea,tea extract,mixed polyphenols,anti-inflammatory,no,yes,no,include,,Primary anti-inflammatory study
PMID_38745351,PubMed,Gut Microbiota Mediate the Neuroprotective Effect of Oolong Tea Polyphenols in Cognitive Impairment Induced by Circadian Rhythm Disorder,Song Z et al.,Journal of Agricultural and Food Chemistry,2024,10.1021/acs.jafc.4c01922,38745351,animal study,oolong tea,purified component,mixed polyphenols,neuroprotection,no,no,yes,include,,Cognition mechanism paper
PMID_38740187,PubMed,Higher Dietary Polyphenol Intake Is Associated With Lower Blood Inflammatory Markers.,Dryer-Beers ER; Griffin J; Matthews PM; Frost GS,The Journal of nutrition,2024,10.1016/j.tjnut.2024.05.005,38740187,cohort study,unspecified tea,purified component,mixed polyphenols,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38719093,PubMed,"Growth and body composition of infants born moderate-to-late preterm fed a protein- and mineral-enriched postdischarge formula compared with a standard term formula until 6 months corrected age, a randomized controlled trial.",van de Lagemaat M; Ruys CA; Muts J; Finken MJ; Rotteveel J; van Goudoever JB; Lafeber HN; van den Akker CH; Late preterms and the Effects of postdischarge nutrition on Growth and Overall metabolic health (LEGO) study group; Schrijver-Levie NS; Boonstra V; von Lindern JS; de Winter P; van Brakel MJ; Drewes AJ; Westra M,The American journal of clinical nutrition,2024,10.1016/j.ajcnut.2024.04.035,38719093,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38695344,PubMed,Impact of nomenclature as metabolic associated steatotic liver disease on steatotic liver disease prevalence and screening: a prospective population survey in Asians.,Wu T; Ye J; Mo S; Ye M; Li X; Li Q; Wang W; Zheng Q; Luo K; Zhang Y; Tu S; Che D; Gong R; Chen X; Miu R; Shao C; Sun Y; Zhong B,Journal of gastroenterology and hepatology,2024,10.1111/jgh.16554,38695344,animal study,unspecified tea,unspecified material,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38622917,PubMed,Targeting microbiota-immune-synaptic plasticity to explore the effect of tea polyphenols on improving memory in the aged type 2 diabetic rat model.,Lv C; Cheng L; Feng W; Xie H; Kou J; Wang L; Shi M; Song X; Wang X; Chen S; Xue L; Zhang C; Li X; Zhao H,Nutritional neuroscience,2024,10.1080/1028415X.2024.2341188,38622917,animal study,unspecified tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_38571923,PubMed,Beverages - a scoping review for Nordic Nutrition Recommendations 2023.,Sonestedt E; Lukic M,Food & nutrition research,2024,10.29219/fnr.v68.10458,38571923,systematic review,unspecified tea,tea infusion,caffeine,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
