record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_41371855_GLM1,PMID_41371855,white tea,purified component,tea polysaccharides,,gut microbiota modulation,ulcerative colitis alleviation,animal study,preclinical_in_vivo,mouse model,,negative,,,,,modulation of gut microbiota and metabolites; inhibition of IL-17-JNK-AP-1 pathway,gut microbiota,metabolites,"reduced disease activity index, preserved barrier integrity","WTP-2 (160 mg/kg) alleviated dextran sulfate sodium-induced colitis, reducing disease activity index scores by 54.5 %, preserving barrier integrity, and modulating gut microbiota and metabolites.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41371855_GLM2,PMID_41371855,white tea,purified component,tea polysaccharides,,anti-inflammatory,TNF-alpha and IL-6 secretion,animal study,preclinical_in_vivo,RAW264.7 macrophages,,negative,,,,,suppression of TNF-alpha and IL-6 secretion dependent on triple-helix structure,,,,"WTP-2 (400 μg/mL) suppressed LPS-induced TNF-α and IL-6 secretion in RAW264.7 macrophages by 57.6 % and 72.4 %, respectively, whereas helix-disrupted derivatives were ineffective.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41366683_GLM1,PMID_41366683,green tea,tea extract,whole extract,,other,hepatotoxicity,systematic review,evidence_synthesis_nonquantitative,human,,positive,,,,,intrinsic toxicity,,,liver injury,"Incidence of herb-induced toxicities, particularly hepatotoxicity, is related to the use of Kava, Chaparral, Comfrey, Germander, and green tea extract.",0.90,glm5_nvidia,llm_title_abstract_annotated,Abstract explicitly links green tea extract to hepatotoxicity.; llm_postprocessed=true
PMID_41337925_GLM1,PMID_41337925,unspecified tea,tea extract,mixed polyphenols,,antioxidant,antioxidant activity,animal study,preclinical_in_vivo,chemical assay,,positive,,,,,,,,,The extracts exhibited enhanced stability under thermal and light stress and demonstrated strong antioxidant activity,0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41337925_GLM3,PMID_41337925,unspecified tea,tea extract,mixed polyphenols,,other,total flavonoid content,animal study,preclinical_in_vivo,chemical assay,,positive,,,,,,,,,total flavonoid content (83.49 ± 0.40 mg/g) significantly exceeding that obtained using ethanol (61.65 mg/g),0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41275554_GLM1,PMID_41275554,green tea,fermented beverage,caffeine,,antioxidant,antioxidant effect,animal study,preclinical_in_vivo,rat model,,positive,,,,,,,,,"Compared to commercially available products, Cu-KG exhibited a good antioxidant effect and special vanilla flavor.",0.90,glm5_nvidia,llm_title_abstract_annotated,Antioxidant effect reported for Cu-KG (kombucha instant powder).; llm_postprocessed=true
PMID_41275554_GLM2,PMID_41275554,green tea,fermented beverage,caffeine,,other,caffeine reduction,animal study,preclinical_in_vivo,fermentation system,,negative,,,,,metal ion regulation and degradation pathways,,,,"The introduction of 16.28 mg/L Cu2+ reduced the caffeine content of fermentation liquid (Cu-GTF) to 164.29 mg/L, at which point multiple caffeine degradation pathways existed in Cu-GTF.",0.90,glm5_nvidia,llm_title_abstract_annotated,Reports reduction of caffeine content via Cu2+ regulation.; llm_postprocessed=true
PMID_41623636_GLM1,PMID_41623636,unspecified tea,tea extract,whole extract,,anti-obesity,obesity phenotype,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,BAT thermogenic activation,,,body weight,PTE intervention significantly ameliorated HFD-induced obesity in mice without affecting food intake.,0.95,glm5_nvidia,llm_title_abstract_annotated,Primary outcome.; llm_postprocessed=true
PMID_41623636_GLM2,PMID_41623636,unspecified tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota composition,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,microbiota-associated mechanism,Firmicutes; Bacteroidetes; probiotics,,gut microbiota profile,"PTE significantly decreased the Firmicutes/Bacteroidetes (F/B) ratio, enhanced the abundance of probiotics, and decreased the abundance of harmful bacteria.",0.90,glm5_nvidia,llm_title_abstract_annotated,Microbiome data from 16S rRNA sequencing.; llm_postprocessed=true
PMID_41623636_GLM3,PMID_41623636,unspecified tea,tea extract,whole extract,,other,energy expenditure,animal study,preclinical_in_vivo,mouse model,,positive,,,,,BAT metabolic remodeling,,,energy metabolism,PTE increased whole-body energy expenditure in mice and shifted the preference of energy substrate utilization toward lipid metabolism.,0.90,glm5_nvidia,llm_title_abstract_annotated,Mechanistic endpoint related to obesity outcome.; llm_postprocessed=true
PMID_41063115_GLM1,PMID_41063115,green tea,tea infusion,multiple component groups,,cardiovascular protection,incident cardiovascular disease events,cohort study,human_observational,general population cohort (MESA),,negative,,,,,,,,,"herbal tea consumption was independently associated with a lower risk of incident CVD events [HR 0.83, 95% CI (0.69–0.997), p = 0.046]",0.95,glm5_nvidia,llm_title_abstract_annotated,"HR 0.83, p=0.046; HR 0.76, p=0.03; Significant in unadjusted analysis; specific multivariate HR not reported in abstract.; llm_postprocessed=true"
PMID_40865615_GLM1,PMID_40865615,green tea,purified component,catechins,,neuroprotection,memory function,systematic review,evidence_synthesis_nonquantitative,review synthesis,,positive,,,,,antioxidant protection,,,memory function,"Green Tea, rich in polyphenols such as epigallocatechin gallate (EGCG), has shown promise in improving memory function and providing antioxidant protection against neurotoxicity.",0.90,glm5_nvidia,llm_title_abstract_annotated,Focus on Green Tea components as specified in metadata.; General mechanism attributed to herbs including Green Tea.; llm_postprocessed=true
PMID_40121496_GLM1,PMID_40121496,unspecified tea,tea infusion,multiple component groups,,other,breast cancer risk,cohort study,human_observational,Guangzhou Biobank Cohort Study,,unclear,,,,,,,,,"No significant associations were found for pure fruit juice, coffee, tea, or alcoholic drinks.",0.85,glm5_nvidia,llm_title_abstract_annotated,Tea assessed as unspecified beverage. Abstract explicitly states no significant association found.; llm_postprocessed=true
PMID_40077632_GLM1,PMID_40077632,unspecified tea,tea extract,whole extract,,anti-inflammatory,gingival inflammation,systematic review,evidence_synthesis_nonquantitative,human,,negative,,,,,,,,gingivitis,"Polyherbal rinses, camellia sinensis gels... reduced inflammation, improved gingival health",0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40077632_GLM2,PMID_40077632,unspecified tea,tea extract,whole extract,,other,antimicrobial properties,systematic review,evidence_synthesis_nonquantitative,human,,positive,,,,,,,,periodontal disease,extracts like Punica granatum reduced inflammation... and showed antimicrobial properties,0.80,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40077632_GLM3,PMID_40077632,unspecified tea,tea extract,whole extract,,antioxidant,antioxidant status,systematic review,evidence_synthesis_nonquantitative,human,,positive,,,,,,,,periodontal disease,"Their anti-inflammatory, antimicrobial, and antioxidant properties support their adjunctive role",0.80,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40020787_GLM1,PMID_40020787,unspecified tea,purified component,tea polysaccharides,,gut microbiota modulation,gut microbiota enrichment,systematic review,evidence_synthesis_nonquantitative,human,,positive,,,,,gut homeostasis regulation,Lactobacillus; Bifidobacterium; A. muciniphila,short-chain fatty acids,metabolic health improvement,"Studies showed that tea consumption is related to the enrichment of gut microbiota. The relative proportion of Firmicutes/Bacteroidetes (F/B) is altered, while the abundance of Lactobacillus, Bifidobacterium, and A. muciniphila increased significantly in most of the studies.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40020787_GLM2,PMID_40020787,unspecified tea,purified component,tea polysaccharides,,anti-inflammatory,reduced chronic metabolic inflammation,systematic review,evidence_synthesis_nonquantitative,human,,negative,,,,,TLR4/MyD88/NF-κB p65 pathway inhibition,,,chronic metabolic inflammation,"The direct impact of tea on intestinal homeostasis primarily targets lipopolysaccharide (LPS)-related pathways. This includes reducing the synthesis of intestinal LPS, inhibiting LPS translocation, and preventing the binding of LPS to TLR4 receptors to block downstream inflammatory pathways.",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_38852447_GLM1,PMID_38852447,green tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota composition,animal study,preclinical_in_vivo,mouse model,,negative,,,,,bacteriophage-bacteria interaction,Enterobacter,,,"GTP improved gut health by decreasing Enterobacter, Siphoviridae and Enterobacteria_phage_sfv, increasing Bifidobacterium",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_38852447_GLM2,PMID_38852447,green tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota composition,animal study,preclinical_in_vivo,mouse model,,positive,,,,,,Bifidobacterium,"SCFA, hippuric acid",,"GTP improved gut health by decreasing Enterobacter, Siphoviridae and Enterobacteria_phage_sfv, increasing Bifidobacterium and intestinal metabolites SCFA and hippuric acid.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_38852447_GLM3,PMID_38852447,green tea,purified component,mixed polyphenols,,gut microbiota modulation,lipid metabolic dysfunction,animal study,preclinical_in_vivo,mouse model,,negative,,,,,association with gut bacteriophage community changes,,,"reduced body weight, serum triglycerides, leptin, insulin resistance, interleukin-6, TNF-α; increased adiponectin","GTP significantly reduced body weight, serum triglycerides, leptin, insulin resistance, interleukin-6, and TNF-α levels while increasing adiponectin in ob/ob mice",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41911645_AUTO1,PMID_41911645,green tea,purified component,catechins,,anti-inflammatory,inflammation-related outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Epigallocatechin gallate alleviates intervertebral disc degeneration by suppressing ferroptosis-driven innate immune activation in nucleus pulposus cells.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_41867690_AUTO1,PMID_41867690,unspecified tea,tea extract,mixed polyphenols,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,needs manual extraction,,,oxidative stress phenotype,Optimized extraction of polyphenols from rooibos tea (Aspalathus linearis) and their biological activities.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41844524_AUTO1,PMID_41844524,dark tea,purified component,catechins,,other,candidate endpoint from title,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,processing category contrast,,,,,,,,Evolution in the chemical composition of Liubao tea during processing.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_41819933_AUTO1,PMID_41819933,unspecified tea,tea extract,caffeine,,other,candidate endpoint from title,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,,,,,Analysis of the synergistic effects of tea cultivars and regional environments on metabolic phenotypes.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_41769406_AUTO1,PMID_41769406,unspecified tea,tea extract,whole extract,,other,candidate endpoint from title,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,,,,,Comparative analysis of carotenoid accumulation during the flowering period in three Coreopsis tinctoria cultivars with different petal colors.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_41745743_AUTO1,PMID_41745743,unspecified tea,tea extract,whole extract,,other,candidate endpoint from title,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,,,,,Development and Validation of an LC-MS/MS Method for the Determination of Alternaria Mycotoxins in Hepatic Tissue.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_41717022_AUTO1,PMID_41717022,unspecified tea,unspecified material,multiple component groups,,neuroprotection,cognition or neural-protection-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,cognition or neural phenotype,Do different lipid emulsions affect brain development? A single-center retrospective analysis.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
