paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_38852447,PubMed,Alleviation of lipid metabolic dysfunction through regulation of intestinal bacteriophages and bacteria by green tea polyphenols in Ob/Ob mice.,Dong S; Wu S; Li L; Hao F; Wu J; Liao Z; Wang J; Zhong R; Wei H; Fang X,Food chemistry,2024,10.1016/j.foodchem.2024.139988,38852447,animal study,green tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Animal study showing GTP alleviates lipid metabolic dysfunction via gut bacteriophage and bacteria regulation in ob/ob mice.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38852441,PubMed,"Combinative effect of pulsed-light irradiation and solid-state fermentation on ginkgolic acids, ginkgols, ginkgolides, bilobalide, flavonoids, product quality and sensory assessment of Ginkgo biloba dark tea.",Boateng ID; Li F; Yang XM; Guo D,Food chemistry,2024,10.1016/j.foodchem.2024.139979,38852441,plant/agronomy study,dark tea,unspecified material,multiple component groups,antioxidant,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38848972,PubMed,Combining bioinformatics and multiomics strategies to investigate the key microbiota and active components of Liupao tea ameliorating hyperlipidemia.,Zhou H; Wang X; She Z; Huang L; Wei H; Yang S; Wei Z; Chen H; Yang B; Hu Z; Feng X; Zhu P; Li Z; Shen J; Liu H; Dong H; Chen G; Zhang Q,Journal of ethnopharmacology,2024,10.1016/j.jep.2024.118438,38848972,animal study,dark tea,tea extract,catechins,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38820660,PubMed,The potential of EGCG in modulating the oral-gut axis microbiota for treating inflammatory bowel disease.,Ge J; Li M; Yao J; Guo J; Li X; Li G; Han X; Li Z; Liu M; Zhao J,Phytomedicine : international journal of phytotherapy and phytopharmacology,2024,10.1016/j.phymed.2024.155643,38820660,systematic review,unspecified tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Review on EGCG modulating oral-gut axis microbiota for IBD treatment.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38781878,PubMed,Environmental prospective of valorizing corn processing effluent to produce ferulic acid grafted chitosan polymer.,Arias A; Torres E; García-Zamora JL; Pacheco-Aguirre FM; Feijoo G; Moreira MT,Journal of environmental management,2024,10.1016/j.jenvman.2024.121210,38781878,unspecified,unspecified tea,tea leaf,multiple component groups,antioxidant,yes,no,no,exclude,out_of_scope_study_system,"matched_queries=Q5; abstract_saved_in_raw_batch; Paper focuses on environmental and economic assessment of valorizing corn processing effluent, not tea.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38778685,PubMed,[Epidemiological characteristics of early-onset colorectal cancer: a prospective cohort study from a single center].,Jin T; Zhu YS; Liu CC; Xu X; Lu W; Xiao Q; Ding KF; Zheng S,Zhonghua wei chang wai ke za zhi = Chinese journal of gastrointestinal surgery,2024,10.3760/cma.j.cn441530-20240222-00069,38778685,cohort study,unspecified tea,tea infusion,multiple component groups,anti-obesity,no,no,no,exclude,Study design does not investigate functional activity of tea.,"matched_queries=Q5; abstract_saved_in_raw_batch; This is an epidemiological study on colorectal cancer risk factors. While it reports tea consumption statistics, it does not investigate tea's functional activity, biological mechanisms, or health effects. The paper is out of scope for a tea functional-activity database.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38778045,PubMed,Higher habitual intakes of flavonoids and flavonoid-rich foods are associated with a lower incidence of type 2 diabetes in the UK Biobank cohort.,Thompson AS; Jennings A; Bondonno NP; Tresserra-Rimbau A; Parmenter BH; Hill C; Perez-Cornago A; Kühn T; Cassidy A,Nutrition & diabetes,2024,10.1038/s41387-024-00288-0,38778045,cohort study,green tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Cohort study on flavonoids and Type 2 Diabetes; includes tea intake analysis.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38757229,PubMed,Altered proteome profiles related to visceral adiposity may mediate the favorable effect of green Mediterranean diet: the DIRECT-PLUS trial.,Zelicha H; Kaplan A; Yaskolka Meir A; Rinott E; Tsaban G; Blüher M; Klöting N; Ceglarek U; Isermann B; Stumvoll M; Chassidim Y; Shelef I; Hu FB; Shai I,"Obesity (Silver Spring, Md.)",2024,10.1002/oby.24036,38757229,randomized controlled trial,green tea,purified component,mixed polyphenols,anti-obesity,no,no,no,include,,"matched_queries=Q5; abstract_saved_in_raw_batch; The paper reports on the DIRECT-PLUS RCT, investigating the effect of a green Mediterranean diet including green tea on visceral adiposity and circulating proteome profiles.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38745671,PubMed,Green tea extract suppresses airway inflammation via oxidative stress-driven MAPKs/MMP-9 signaling in asthmatic mice and human airway epithelial cells,Kim JW et al.,Frontiers in Immunology,2024,10.3389/fimmu.2024.1362404,38745671,animal study,green tea,tea extract,mixed polyphenols,anti-inflammatory,no,yes,no,include,,Primary anti-inflammatory study
PMID_38745351,PubMed,Gut Microbiota Mediate the Neuroprotective Effect of Oolong Tea Polyphenols in Cognitive Impairment Induced by Circadian Rhythm Disorder,Song Z et al.,Journal of Agricultural and Food Chemistry,2024,10.1021/acs.jafc.4c01922,38745351,animal study,oolong tea,purified component,mixed polyphenols,neuroprotection,no,no,yes,include,,Cognition mechanism paper
PMID_38740187,PubMed,Higher Dietary Polyphenol Intake Is Associated With Lower Blood Inflammatory Markers.,Dryer-Beers ER; Griffin J; Matthews PM; Frost GS,The Journal of nutrition,2024,10.1016/j.tjnut.2024.05.005,38740187,cohort study,unspecified tea,purified component,mixed polyphenols,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Cohort study on dietary polyphenols and inflammatory markers; tea identified as a primary source and analyzed in logistic regression.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38719093,PubMed,"Growth and body composition of infants born moderate-to-late preterm fed a protein- and mineral-enriched postdischarge formula compared with a standard term formula until 6 months corrected age, a randomized controlled trial.",van de Lagemaat M; Ruys CA; Muts J; Finken MJ; Rotteveel J; van Goudoever JB; Lafeber HN; van den Akker CH; Late preterms and the Effects of postdischarge nutrition on Growth and Overall metabolic health (LEGO) study group; Schrijver-Levie NS; Boonstra V; von Lindern JS; de Winter P; van Brakel MJ; Drewes AJ; Westra M,The American journal of clinical nutrition,2024,10.1016/j.ajcnut.2024.04.035,38719093,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,anti-obesity,no,no,no,exclude,No tea intervention,"matched_queries=Q5; abstract_saved_in_raw_batch; Study investigates infant formula (PDF vs STF) for preterm infants. No mention of tea, tea products, or tea components in title or abstract. Out of scope for tea functional-activity database.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38695344,PubMed,Impact of nomenclature as metabolic associated steatotic liver disease on steatotic liver disease prevalence and screening: a prospective population survey in Asians.,Wu T; Ye J; Mo S; Ye M; Li X; Li Q; Wang W; Zheng Q; Luo K; Zhang Y; Tu S; Che D; Gong R; Chen X; Miu R; Shao C; Sun Y; Zhong B,Journal of gastroenterology and hepatology,2024,10.1111/jgh.16554,38695344,animal study,unspecified tea,unspecified material,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Population survey on liver disease nomenclature; reports an inverse association between tea consumption quantity and liver steatosis severity.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38622917,PubMed,Targeting microbiota-immune-synaptic plasticity to explore the effect of tea polyphenols on improving memory in the aged type 2 diabetic rat model.,Lv C; Cheng L; Feng W; Xie H; Kou J; Wang L; Shi M; Song X; Wang X; Chen S; Xue L; Zhang C; Li X; Zhao H,Nutritional neuroscience,2024,10.1080/1028415X.2024.2341188,38622917,animal study,unspecified tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,"matched_queries=Q3; abstract_saved_in_raw_batch; Animal study showing tea polyphenols improve memory in aged T2DM rats via gut-brain axis, validated by fecal microbiota transplantation.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38571923,PubMed,Beverages - a scoping review for Nordic Nutrition Recommendations 2023.,Sonestedt E; Lukic M,Food & nutrition research,2024,10.29219/fnr.v68.10458,38571923,systematic review,unspecified tea,tea infusion,caffeine,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Scoping review of beverages for Nordic Nutrition Recommendations; discusses tea and SSBs in the context of obesity and related cardiometabolic outcomes.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38521977,PubMed,"Is coffee, tea, and red wine consumption beneficial for individuals with hypertension?",Zhang S; Xiang B; Su X; Zhou Y; Zhao Y; Zhou X,Postgraduate medical journal,2024,10.1093/postmj/qgae039,38521977,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,"matched_queries=Q5; abstract_saved_in_raw_batch; Prospective cohort study in UK Biobank investigating tea, coffee, and red wine consumption in hypertensive population.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38503153,PubMed,Therapeutic effects of epigallocatechin-3-gallate for inflammatory bowel disease: A preclinical meta-analysis.,Wei F; Li D; Chen X; Li Y; Zeng Y; Cai Y; Zeng Y; Chen Y; Ma X; Zeng J,Phytomedicine : international journal of phytotherapy and phytopharmacology,2024,10.1016/j.phymed.2024.155408,38503153,meta-analysis,green tea,purified component,catechins,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Preclinical meta-analysis of EGCG for IBD. Reports efficacy and optimal dose range.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38501370,PubMed,Associations of Early Gut Microbiome and Metabolome with Growth and Body Composition of Preterm Infants Within the First 6 Months.,Guo X; Han J; Hong L; Huang Y; Li S; Zhang L; Yan W; Dong P; Yang Y; Cao Y,Breastfeeding medicine : the official journal of the Academy of Breastfeeding Medicine,2024,10.1089/bfm.2023.0258,38501370,cohort study,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Prospective cohort study on gut microbiome and metabolome associations with growth in preterm infants. 'unspecified tea' metadata appears erroneous relative to content.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38430822,PubMed,A green tea extract confection decreases circulating endotoxin and fasting glucose by improving gut barrier function but without affecting systemic inflammation: A double-blind placebo-controlled randomized trial in healthy adults and adults with metabolic syndrome,Zeng M et al.,Nutrition Research,2024,10.1016/j.nutres.2024.02.001,38430822,randomized controlled trial,green tea,tea extract,mixed polyphenols,metabolic improvement,no,yes,no,include,,Human metabolic intervention
PMID_38242204,PubMed,"Effects of Time-Restricted Eating on Aerobic Capacity, Body Composition, and Markers of Metabolic Health in Healthy Male Recreational Runners: A Randomized Crossover Trial.",Correia JM; Pezarat-Correia P; Minderico C; Infante J; Mendonca GV,Journal of the Academy of Nutrition and Dietetics,2024,10.1016/j.jand.2024.01.005,38242204,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,metabolic improvement,no,no,no,exclude,"Intervention is dietary protocol (TRE), not tea or tea-derived product.","matched_queries=Q5; abstract_saved_in_raw_batch; Study investigates Time-Restricted Eating (TRE) intervention, not a tea functional-activity. Tea is mentioned only as a permitted non-caloric beverage during fasting windows.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38056775,PubMed,Biological potential and mechanisms of Tea's bioactive compounds: An Updated review,Luo Q et al.,Journal of Advanced Research,2024,10.1016/j.jare.2023.12.004,38056775,systematic review,unspecified tea,unspecified material,multiple component groups,other,no,no,yes,include,,Core umbrella review
PMID_38031409,PubMed,"The effects of green tea extract supplementation on body composition, obesity-related hormones and oxidative stress markers: a grade-assessed systematic review and dose-response meta-analysis of randomised controlled trials.",Asbaghi O; Rezaei Kelishadi M; Larky DA; Bagheri R; Amirani N; Goudarzi K; Kargar F; Ghanavati M; Zamani M,The British journal of nutrition,2024,10.1017/S000711452300260X,38031409,meta-analysis,green tea,tea extract,whole extract,anti-obesity,no,yes,no,include,,"Human obesity/oxidative evidence; matched_queries=Q5; abstract_saved_in_raw_batch; Meta-analysis of RCTs investigating GTE effects on body composition, hormones, and oxidative stress.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_37584203,PubMed,"State-of-the-art review of theabrownins: from preparation, structural characterization to health-promoting benefits.",Cheng L; Wei Y; Peng L; Wei K; Liu Z; Wei X,Critical reviews in food science and nutrition,2024,10.1080/10408398.2023.2236701,37584203,systematic review,dark tea,purified component,mixed polyphenols,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Systematic review on theabrownins from dark tea and their health benefits.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
