confidence_score,edge_type,effect_direction,evidence_level,paper_id,record_id,source_id,study_type,target_id,uncertainty_class,uncertainty_flags
0.736,HAS_EXTRACTION_METHOD,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,extraction_method:other_extraction,moderate_uncertainty,preclinical_only
0.736,SUPPORTS_ACTIVITY,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,activity:gut_microbiota_modulation,moderate_uncertainty,preclinical_only
0.736,HAS_STUDY_TYPE,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,study_type:animal_study,moderate_uncertainty,preclinical_only
0.736,HAS_EVIDENCE_LEVEL,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,preclinical_only
0.736,HAS_EFFECT_DIRECTION,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,effect_direction:positive,moderate_uncertainty,preclinical_only
0.736,ACTS_VIA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,mechanism:modulation_of_gut_microflora,moderate_uncertainty,preclinical_only
0.736,MODULATES_MICROBIOTA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,microbiota:bacteroidetes,moderate_uncertainty,preclinical_only
0.736,MODULATES_MICROBIOTA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,microbiota:firmicutes,moderate_uncertainty,preclinical_only
0.736,ASSOCIATED_HOST_PHENOTYPE,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,phenotype:glucose_and_lipid_metabolism,moderate_uncertainty,preclinical_only
0.736,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM1,record:PMID_39153160_GLM1,animal study,uncertainty:preclinical_only,moderate_uncertainty,preclinical_only
0.708,HAS_RECORD,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,paper:PMID_39153160,animal study,record:PMID_39153160_GLM3,moderate_uncertainty,preclinical_only
0.708,HAS_TEA_TYPE,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,tea_type:unspecified_tea,moderate_uncertainty,preclinical_only
0.708,HAS_MATERIAL_FORM,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,material_form:tea_extract,moderate_uncertainty,preclinical_only
0.708,HAS_COMPONENT_GROUP,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,component_group:whole_extract,moderate_uncertainty,preclinical_only
0.708,HAS_EXTRACTION_METHOD,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,extraction_method:other_extraction,moderate_uncertainty,preclinical_only
0.708,SUPPORTS_ACTIVITY,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,activity:gut_microbiota_modulation,moderate_uncertainty,preclinical_only
0.708,HAS_STUDY_TYPE,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,study_type:animal_study,moderate_uncertainty,preclinical_only
0.708,HAS_EVIDENCE_LEVEL,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,preclinical_only
0.708,HAS_EFFECT_DIRECTION,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,effect_direction:positive,moderate_uncertainty,preclinical_only
0.708,ACTS_VIA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,mechanism:improvement_of_core_microorganisms_involved_in_energy_metabolism,moderate_uncertainty,preclinical_only
0.708,MODULATES_MICROBIOTA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,microbiota:ruminococcaceae_ucg_005,moderate_uncertainty,preclinical_only
0.708,MODULATES_MICROBIOTA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,microbiota:butyricimonas,moderate_uncertainty,preclinical_only
0.708,MODULATES_MICROBIOTA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,microbiota:roseburia,moderate_uncertainty,preclinical_only
0.708,MODULATES_MICROBIOTA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,microbiota:oscillibacter,moderate_uncertainty,preclinical_only
0.708,MODULATES_MICROBIOTA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,microbiota:eubacterium_nodatum_group,moderate_uncertainty,preclinical_only
0.708,MODULATES_MICROBIOTA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,microbiota:muribaculaceae,moderate_uncertainty,preclinical_only
0.708,MODULATES_MICROBIOTA,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,microbiota:prevotellaceae_ucg_001,moderate_uncertainty,preclinical_only
0.708,ASSOCIATED_HOST_PHENOTYPE,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,phenotype:glucose_and_lipid_metabolism,moderate_uncertainty,preclinical_only
0.708,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_39153160,PMID_39153160_GLM3,record:PMID_39153160_GLM3,animal study,uncertainty:preclinical_only,moderate_uncertainty,preclinical_only
0.768,HAS_RECORD,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,paper:PMID_39125321,cohort study,record:PMID_39125321_GLM1,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,HAS_TEA_TYPE,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,tea_type:green_tea,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,HAS_MATERIAL_FORM,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,material_form:tea_infusion,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,HAS_COMPONENT_GROUP,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,component_group:multiple_component_groups,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,HAS_PROCESSING_STEP,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,processing_step:fermentation_oxidation,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,SUPPORTS_ACTIVITY,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,activity:metabolic_improvement,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,HAS_STUDY_TYPE,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,study_type:cohort_study,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,HAS_EVIDENCE_LEVEL,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,evidence_level:human_observational,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,HAS_EFFECT_DIRECTION,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,effect_direction:unclear,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,ASSOCIATED_HOST_PHENOTYPE,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,phenotype:metabolic_syndrome_phenotype,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,HAS_UNCERTAINTY_FLAG,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,uncertainty:generic_mechanism,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.768,HAS_UNCERTAINTY_FLAG,unclear,human_observational,PMID_39125321,PMID_39125321_GLM1,record:PMID_39125321_GLM1,cohort study,uncertainty:uncertain_effect_direction,moderate_uncertainty,generic_mechanism; uncertain_effect_direction
0.605,HAS_RECORD,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,paper:PMID_39050670,systematic review,record:PMID_39050670_GLM1,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_TEA_TYPE,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,tea_type:unspecified_tea,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_MATERIAL_FORM,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,material_form:tea_infusion,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_COMPONENT_GROUP,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,component_group:multiple_component_groups,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,SUPPORTS_ACTIVITY,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,activity:neuroprotection,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_STUDY_TYPE,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,study_type:systematic_review,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_EVIDENCE_LEVEL,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,evidence_level:evidence_synthesis_nonquantitative,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_EFFECT_DIRECTION,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,effect_direction:unclear,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,ASSOCIATED_HOST_PHENOTYPE,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,phenotype:brain_imaging_derived_phenotype,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_UNCERTAINTY_FLAG,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,uncertainty:generic_mechanism,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_UNCERTAINTY_FLAG,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_UNCERTAINTY_FLAG,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,uncertainty:review_summary_record,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.605,HAS_UNCERTAINTY_FLAG,unclear,evidence_synthesis_nonquantitative,PMID_39050670,PMID_39050670_GLM1,record:PMID_39050670_GLM1,systematic review,uncertainty:uncertain_effect_direction,moderate_uncertainty,generic_mechanism; missing_processing_or_extraction_context; review_summary_record; uncertain_effect_direction
0.763,HAS_RECORD,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,paper:PMID_39047823,animal study,record:PMID_39047823_GLM1,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,HAS_TEA_TYPE,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,tea_type:unspecified_tea,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,HAS_MATERIAL_FORM,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,material_form:tea_extract,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,HAS_COMPONENT_GROUP,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,component_group:whole_extract,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,HAS_EXTRACTION_METHOD,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,extraction_method:other_extraction,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,SUPPORTS_ACTIVITY,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,activity:gut_microbiota_modulation,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,HAS_STUDY_TYPE,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,study_type:animal_study,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,HAS_EVIDENCE_LEVEL,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,HAS_EFFECT_DIRECTION,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,effect_direction:positive,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,ACTS_VIA,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,mechanism:modulation_of_gut_microbiota_mediated_bile_acid_metabolism,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,LINKS_TO_METABOLITE,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,metabolite:bile_acids,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,ASSOCIATED_HOST_PHENOTYPE,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,phenotype:intestinal_barrier_integrity,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,ASSOCIATED_HOST_PHENOTYPE,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,phenotype:uric_acid_excretion,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,uncertainty:missing_named_microbiota,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.763,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM1,record:PMID_39047823_GLM1,animal study,uncertainty:preclinical_only,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.736,HAS_RECORD,negative,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM2,paper:PMID_39047823,animal study,record:PMID_39047823_GLM2,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.736,HAS_TEA_TYPE,negative,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM2,record:PMID_39047823_GLM2,animal study,tea_type:unspecified_tea,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.736,HAS_MATERIAL_FORM,negative,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM2,record:PMID_39047823_GLM2,animal study,material_form:tea_extract,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.736,HAS_COMPONENT_GROUP,negative,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM2,record:PMID_39047823_GLM2,animal study,component_group:whole_extract,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.736,HAS_EXTRACTION_METHOD,negative,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM2,record:PMID_39047823_GLM2,animal study,extraction_method:other_extraction,moderate_uncertainty,missing_named_microbiota; preclinical_only
0.736,SUPPORTS_ACTIVITY,negative,preclinical_in_vivo,PMID_39047823,PMID_39047823_GLM2,record:PMID_39047823_GLM2,animal study,activity:gut_microbiota_modulation,moderate_uncertainty,missing_named_microbiota; preclinical_only
